url,title,pubdate,tags
https://www.england.nhs.uk/2016/02/maternity-review-2/,"Maternity review sets bold plan for safer, more personal services",2016-02-23,maternity
https://www.england.nhs.uk/2016/02/policies-consultation/,Consultation on Specialised Services clinical commissioning policies and service specifications,2016-02-22,specialised-commissioning
https://www.england.nhs.uk/2016/02/non-executive-directors/,NHS England welcomes two new Non-Executive Directors,2016-02-22,about-us
https://www.england.nhs.uk/2016/02/board-meet-25-feb-16/,Board meeting – 25 February 2016,2016-02-22,board-meeting
https://www.england.nhs.uk/2016/02/gp-contract-16-17/,"NHS England, Government and BMA agree new GP contract for 2016/17",2016-02-19,gp
https://www.england.nhs.uk/2016/02/fyfv-mh/,NHS commits to major transformation of mental health care with help for a million more people,2016-02-15,mental-health
https://www.england.nhs.uk/2016/02/spec-servs-consultation/,Consultation on Specialised Services clinical commissioning policies and service specifications,2016-02-12,specialised-commissioning
https://www.england.nhs.uk/2016/02/cold-weather-alert-19/,Cold weather alert,2016-02-11,winter-news
https://www.england.nhs.uk/2016/02/junior-doctors-contract-statement/,Junior Doctors Contract – statement from NHS England,2016-02-11,workforce
https://www.england.nhs.uk/2016/02/cold-weather-alert-18/,Cold weather alert,2016-02-10,winter-news
https://www.england.nhs.uk/2016/02/junior-doctors-update/,NHS England update on industrial action by Junior Doctors,2016-02-10,eprr
https://www.england.nhs.uk/2016/02/health-as-a-social-movement/,Health as a Social Movement,2016-02-09,new-care-models
https://www.england.nhs.uk/2016/02/psa-desmopressin/,Patient safety alert – Risk of severe harm or death when desmopressin is omitted or delayed in patients with cranial diabetes insipidus,2016-02-08,psa
https://www.england.nhs.uk/2016/02/consultation-spec-services/,Consultation on Specialised Services clinical commissioning policies and service specifications,2016-02-05,specialised-commissioning
https://www.england.nhs.uk/2016/02/healthcare-science-awards/,NHS England call for 2016 Healthcare Science Award nominations,2016-02-04,healthcare-science
https://www.england.nhs.uk/2016/02/gp-mental-health-support-pin/,Market Engagement launched: Improving GPs’ Access to Mental Health Support,2016-02-04,"gp,mental-health"
https://www.england.nhs.uk/2016/02/board-vids-280116/,Videos of the Board meeting held on 28 January 2016,2016-02-03,board-meeting
https://www.england.nhs.uk/2016/01/audit-intermediate-care/,The NHS Benchmarking Network is organising the 2016 National Audit for Intermediate Care,2016-01-29,"older-people,patient-care"
https://www.england.nhs.uk/2016/01/climate-change/,NHS and health and care sector hit first target on climate change – but more testing goals are to come,2016-01-29,efficiencies
https://www.england.nhs.uk/2016/01/hand-transplants/,First NHS hand transplants to be performed this year,2016-01-29,specialised-commissioning
https://www.england.nhs.uk/2016/01/nhs-projects/,NHS projects rise to the Innovation Challenge,2016-01-28,innovation
https://www.england.nhs.uk/2016/01/spec-serv-consultation/,Consultation on Specialised Services clinical commissioning policies and service specifications,2016-01-28,specialised-commissioning
https://www.england.nhs.uk/2016/01/board-live-stream-jan16/,Watch NHS England’s live stream of the board meeting,2016-01-27,board-meeting
https://www.england.nhs.uk/2016/01/board-meet-28-jan-16/,Board meeting – 28 January 2016,2016-01-25,board-meeting
https://www.england.nhs.uk/2016/01/ppv-pog-role/,NHS England Collaborative Commissioning Programme Oversight Group (POG) PPV representative role,2016-01-25,get-involved
https://www.england.nhs.uk/2016/01/veterans-mental-health-2/,NHS England to ask military veterans how to improve mental health services,2016-01-25,mental-health
https://www.england.nhs.uk/2016/01/treatment-prostate-cancer/,NHS England widens access to life-extending treatment for prostate cancer,2016-01-24,cancer
https://www.england.nhs.uk/2016/01/embracing-innovation/,Health service embracing innovation as NHS England announces major trials to improve patient care,2016-01-22,"innovation,ltc,mental-health,older-people,patient-care,test-bed"
https://www.england.nhs.uk/2016/01/cold-weather-alert-17/,Cold weather alert,2016-01-21,winter-news
https://www.england.nhs.uk/2016/01/two-years-on/,Integrated care pioneers – two years on,2016-01-21,integrated-care
https://www.england.nhs.uk/2016/01/type-2-diabetes/,Security guard with ‘heart of an 84-year-old’ gives up the takeaways to avoid Type 2 Diabetes,2016-01-20,"diabetes,obesity"
https://www.england.nhs.uk/2016/01/newham-diabetes-pilot-scheme/,Newham diabetes Skype pilot success increases young people’s clinic attendance,2016-01-19,"diabetes,digital"
https://www.england.nhs.uk/2016/01/diabetes-service-specification/,"Social media and Skype keep young people with diabetes attending, says new advice",2016-01-19,"diabetes,digital"
https://www.england.nhs.uk/2016/01/cold-weather-alert-16/,Cold weather alert,2016-01-19,winter-news
https://www.england.nhs.uk/2016/01/cold-weather-alert-15/,Cold weather alert,2016-01-14,winter-news
https://www.england.nhs.uk/2016/01/junior-doctors/,NHS England update on industrial action by junior doctors,2016-01-12,eprr
https://www.england.nhs.uk/2016/01/industiral-action/,NHS England statement in advance of industrial action on Tuesday 12 January and Wednesday 13 January,2016-01-11,eprr
https://www.england.nhs.uk/2016/01/transforming-end-of-life-care/,Transforming end of life care in acute hospitals: The route to success ‘how to’ guide,2016-01-11,end-of-life-care
https://www.england.nhs.uk/2016/01/cold-weather-alert-14/,Cold weather alert,2016-01-08,winter-news
https://www.england.nhs.uk/2016/01/board-vids-171215/,Videos of the Board meeting held on 17 December 2015,2016-01-07,board-meeting
https://www.england.nhs.uk/2016/01/fft-awards-extension/,Closing date extended for Friends and Family Test Awards,2016-01-07,fft
https://www.england.nhs.uk/2016/01/health-and-justice-information-services/,NHS England announces preferred supplier of health and justice information services procurement,2016-01-06,health-justice
https://www.england.nhs.uk/2015/12/post-christmas-surge/,NHS urges people to only use A&E in an emergency and avoid post-Christmas surge,2015-12-26,"uec,winter-news"
https://www.england.nhs.uk/2015/12/nhs-top-doctor-says-dont-let-elderly-be-lonely-this-christmas/,NHS top doctor says ‘don’t let elderly be lonely this Christmas’,2015-12-23,"older-people,winter-news"
https://www.england.nhs.uk/2015/12/new-nhs-england-action-plan-to-help-tackle-silent-killer-sepsis/,New NHS England action plan to help tackle ‘silent killer’ sepsis,2015-12-23,sepsis
https://www.england.nhs.uk/2015/12/long-term-approach/,NHS leaders set out new long-term approach for sustainability and transformation,2015-12-22,"planning-guidance,stp"
https://www.england.nhs.uk/2015/12/nhs-charity-choir/,Help the NHS charity choir get to number 1 this Christmas,2015-12-21,workforce
https://www.england.nhs.uk/2015/12/commissioning-gp-serv/,More CCGs set to take on commissioning of GP services,2015-12-21,comm
https://www.england.nhs.uk/2015/12/mazars/,NHS England publishes report into Southern Health,2015-12-17,"learning-disability,mental-health"
https://www.england.nhs.uk/2015/12/nhs-england-allocates-560-billion/,NHS England allocates £560 billion of NHS funding to deliver NHS Five Year Forward View,2015-12-17,stp
https://www.england.nhs.uk/2015/12/genomic-medicine-centres/,New NHS centres add their might to world-leading genomics project,2015-12-16,genomic
https://www.england.nhs.uk/2015/12/patient-choice-events/,Patient Choice Unit engagement events,2015-12-16,"event,patient-care"
https://www.england.nhs.uk/2015/12/board-meeting-17-nov-2015/,Board meeting – 17 December 2015,2015-12-15,board-meeting
https://www.england.nhs.uk/2015/12/psa-humidification-devices/,Patient safety alert – The risk of using different airway humidification devices simultaneously,2015-12-15,psa
https://www.england.nhs.uk/2015/12/vanguard-support-package/,Revised vanguard support package published,2015-12-10,new-care-models
https://www.england.nhs.uk/2015/12/future-vision/,New National Cancer Director outlines future vision at London conference,2015-12-09,cancer
https://www.england.nhs.uk/2015/12/gp-indemnity/,NHS England to help tackle rising cost of GP indemnity,2015-12-09,gp
https://www.england.nhs.uk/2015/12/better-care-events/,Better Care Events for learning and sharing success,2015-12-08,"better-care-fund,event"
https://www.england.nhs.uk/2015/12/martha-lane-fox/,Martha Lane Fox sets out key digital proposals for the NHS,2015-12-08,digital
https://www.england.nhs.uk/2015/12/new-senior-leaders/,NHS England appoints three new senior leaders,2015-12-03,about-us
https://www.england.nhs.uk/2015/12/psa-vital-signs-restrictive-interventions/,Patient safety alert – The importance of checking vital signs during and after restrictive interventions/manual restraint,2015-12-03,psa
https://www.england.nhs.uk/2015/12/embrace-digital-tech/,Clinicians told to embrace digital technology,2015-12-03,digital
https://www.england.nhs.uk/2015/12/mh-in-schools/,Hundreds of schools to benefit from £3 million investment in mental health in schools,2015-12-03,mental-health
https://www.england.nhs.uk/2015/12/dpp-wave-one/,Three quarters of CCGs apply for wave one of NHS Diabetes Prevention Programme roll out,2015-12-03,diabetes
https://www.england.nhs.uk/2015/12/just-beat-it-scheme/,"Durham’s Just Beat It scheme to stop 1,000 a year developing diabetes",2015-12-03,diabetes
https://www.england.nhs.uk/2015/12/prevention-trailblazer/,‘It’s about mind-set – not just numbers on the scales’ says specialist at Durham Type 2 diabetes prevention trailblazer site,2015-12-03,diabetes
https://www.england.nhs.uk/2015/12/bradford-beating-diabetes/,‘Bradford Beating Diabetes’ helps thousands reduce risk of Type 2 diabetes,2015-12-03,diabetes
https://www.england.nhs.uk/2015/12/board-vids-201115/,Videos of the Board meeting held on 20 November 2015,2015-12-03,board-meeting
https://www.england.nhs.uk/2015/12/patient-online-2/,Patients will arrange 10 million GP appointments and order 15 million repeat prescriptions online this year,2015-12-02,"digital,gp-online-services"
https://www.england.nhs.uk/2015/12/looking-to-future/,Jane Cummings looks to the future at this year’s CNO Summit,2015-12-01,nursing-midwifery-care
https://www.england.nhs.uk/2015/12/nhs-111-survey/,NHS 111 survey reveals callers pleased with the service,2015-12-01,nhs-111
https://www.england.nhs.uk/2015/12/transforming-cyp-mh/,"‘Groundswell of energy’ is transforming young people’s mental health services, Chief Nurses are told at conference",2015-12-01,mental-health
https://www.england.nhs.uk/2015/11/fft-awards/,Friends and Family Test Awards 2016,2015-11-30,fft
https://www.england.nhs.uk/2015/11/fyfv-2016-17/,Next steps for the Five Year Forward View and planning for 2016-17: The NHS Leaders meetings – book now,2015-11-27,fyfv
https://www.england.nhs.uk/2015/11/morquio-a-syndrome-drugs/,NHS England negotiates price cuts for ultra-rare Morquio A syndrome drugs,2015-11-23,specialised-commissioning
https://www.england.nhs.uk/2015/11/board-live-stream-nov15/,Watch NHS England’s live stream of the board meeting,2015-11-19,board-meeting
https://www.england.nhs.uk/2015/11/cdf-consultations/,NHS England and NICE ask for views on the future direction of the Cancer Drugs Fund,2015-11-19,cancer
https://www.england.nhs.uk/2015/11/industrial-action/,NHS England response to the industrial action ballot by the BMA,2015-11-19,workforce
https://www.england.nhs.uk/2015/11/orthotic-services/,New guidelines to drive improvement in orthotic services,2015-11-19,comm
https://www.england.nhs.uk/2015/11/stamp-out-discrimination/,"NHS managers must lead new drive to stamp out discrimination of health workers, says Simon Stevens",2015-11-19,workforce
https://www.england.nhs.uk/2015/11/helping-the-elderly/,Helping the elderly can also help the NHS this winter,2015-11-17,winter-news
https://www.england.nhs.uk/2015/11/keith-willett-3/,Tackling loneliness helps pensioners and the NHS this winter,2015-11-17,"uec,winter-news"
https://www.england.nhs.uk/2015/11/board-meeting-20-nov15/,Board meeting – 20 November 2015,2015-11-16,board-meeting
https://www.england.nhs.uk/2015/11/continence-care/,New guidance to improve services and lives for people living with bladder and bowel problems,2015-11-16,nursing-midwifery-care
https://www.england.nhs.uk/2015/11/rdag-ppv-reps/,NHS England specialised commissioning Rare Diseases Advisory Group Patient and Public Voice partner/lay member opportunities,2015-11-16,specialised-commissioning
https://www.england.nhs.uk/2015/11/winter-campaign/,Stars and celebrities back NHS winter campaign,2015-11-16,winter-news
https://www.england.nhs.uk/2015/11/antibiotic-resistance/,Tackling the threat to world health posed by antibiotic resistance,2015-11-16,pharmacy
https://www.england.nhs.uk/2015/11/pharmacists-recruited/,More than 400 pharmacists to be recruited to GP surgeries by next year,2015-11-16,"gp,pharmacy"
https://www.england.nhs.uk/2015/11/fft-data-submission/,Improvements to FFT data submission system for GPs,2015-11-12,"fft,gp"
https://www.england.nhs.uk/2015/11/cent-programme/,Clinical Entrepreneur training programme will nurture leaders of new innovation culture,2015-11-11,innovation
https://www.england.nhs.uk/2015/11/adalimumab-child/,NHS England publishes clinical commissioning policy on adalimumab for children with uveitis,2015-11-11,"cyp,comm,specialised-commissioning"
https://www.england.nhs.uk/2015/11/winter-messages/,Winter messages highlighted at Self Care Conference,2015-11-11,"self-care,winter-news"
https://www.england.nhs.uk/2015/11/healthy-workforce/,Allied Health Professionals can help build a healthier NHS,2015-11-10,workforce
https://www.england.nhs.uk/2015/11/cold-weather-alert-13/,Cold weather alert,2015-11-06,winter-news
https://www.england.nhs.uk/2015/11/dental-fft/,Helping dental services get the most from the Friends and Family Test,2015-11-06,fft
https://www.england.nhs.uk/2015/11/digital-maturity/,Digital maturity self-assessment guidance launched,2015-11-04,digital
https://www.england.nhs.uk/2015/11/junior-doctors-contract/,Sir Bruce Keogh on junior consultant contract debate,2015-11-04,workforce
https://www.england.nhs.uk/2015/11/stay-well/,Stay Well This Winter campaign takes to the road,2015-11-02,winter-news
https://www.england.nhs.uk/2015/10/psa-falling-from-hoists/,Patient safety alert – Risk of death and serious harm by falling from hoists,2015-10-30,psa
https://www.england.nhs.uk/2015/10/new-era-medical-care/,Genomes Project leaders outline new era in medical care,2015-10-30,genomic
https://www.england.nhs.uk/2015/10/homes-not-hospitals/,‘Homes not hospitals’ for people with learning disabilities,2015-10-30,learning-disability
https://www.england.nhs.uk/2015/10/pmgpaccess-fund-eval/,First independent evaluation of the Prime Minister’s GP Access Fund published,2015-10-29,gp
https://www.england.nhs.uk/2015/10/primarycaretransfund/,Primary Care Transformation Fund promises major upgrades to GP premises,2015-10-29,"comm,primary-care"
https://www.england.nhs.uk/2015/10/trafficking-tool/,New tool helps NHS staff to identify trafficking victims,2015-10-28,safeguarding
https://www.england.nhs.uk/2015/10/improvement-ltc-care/,Evaluation highlights areas for improvement in long term conditions care,2015-10-27,ltc
https://www.england.nhs.uk/2015/10/community-grants/,NHS England awards 11 community grants,2015-10-27,get-involved
https://www.england.nhs.uk/2015/10/psa-naloxone-2/,Patient safety alert – Support to minimise the risk of distress and death from inappropriate doses of naloxone,2015-10-26,psa
https://www.england.nhs.uk/2015/10/london-one-year-on/,London: One Year On event – Live stream,2015-10-20,board-meeting
https://www.england.nhs.uk/2015/10/ppv-opportunities/,NHS England specialised commissioning Patient and Public Voice (PPV) partner/Lay member opportunities,2015-10-20,"get-involved,patient-care,specialised-commissioning"
https://www.england.nhs.uk/2015/10/appraisal-vehicles/,Important information about changes to appraisal support tools and appraisal vehicles,2015-10-20,revalidation
https://www.england.nhs.uk/2015/10/don-berwick-vanguard-sites/,Don Berwick appointed to support vanguard sites,2015-10-19,"new-care-models,vanguards"
https://www.england.nhs.uk/2015/10/prevention/,The NHS Five Year Forward View – getting serious about prevention,2015-10-19,fyfv
https://www.england.nhs.uk/2015/10/sro-report-1415/,Senior Responsible Owner’s report for medical revalidation 2014/15 published,2015-10-19,revalidation
https://www.england.nhs.uk/2015/10/5yfv-oyo/,The NHS Five Year Forward View – One Year On,2015-10-19,fyfv
https://www.england.nhs.uk/2015/10/stay-well-this-winter/,Launch of the largest flu vaccination programme marks the start of NHS “Stay Well This Winter” campaign,2015-10-15,winter-news
https://www.england.nhs.uk/2015/10/nhs111-urgent-care/,NHS 111 opens new front door to improved urgent care,2015-10-15,"comm,gp,uec"
https://www.england.nhs.uk/2015/10/passport-style-brief-mh/,‘Passport’ style brief of young people’s mental health launched,2015-10-15,mental-health
https://www.england.nhs.uk/2015/10/get-online-week/,NHS England supports Get Online Week,2015-10-13,digital
https://www.england.nhs.uk/2015/10/fyfv-next-phase/,NHS England appoints senior clinicians and frontline leaders to drive next phase of Five Year Forward View implementation,2015-10-13,"fyfv,primary-care"
https://www.england.nhs.uk/2015/10/cno-summit-2/,Nurses are in the vanguard of leading change and creating value,2015-10-09,nursing-midwifery-care
https://www.england.nhs.uk/2015/10/guidance-nutritional-care/,New guidance to raise awareness of the importance of good nutritional care,2015-10-08,comm
https://www.england.nhs.uk/2015/10/ld-employment-pledge/,Learning disability employment pledge launched,2015-10-08,learning-disability
https://www.england.nhs.uk/2015/10/directors-convention/,Simon Stevens speech to Institute of Directors Annual Convention,2015-10-07,event
https://www.england.nhs.uk/2015/10/gp-appointments/,1 in 4 GP appointments potentially avoidable,2015-10-05,gp
https://www.england.nhs.uk/2015/10/board-vids-240915/,Videos of the Board meeting held on 24 September 2015,2015-10-02,board-meeting
https://www.england.nhs.uk/2015/10/nhs-and-fire-service/,NHS and Fire Service sign new consensus to help vulnerable and reduce winter pressures,2015-10-01,ltc
https://www.england.nhs.uk/2015/09/leading-models-dementia/,Leading models of dementia care highlighted to inspire,2015-09-30,"dementia,mental-health"
https://www.england.nhs.uk/2015/09/hospital-collaboration/,Millions of patients to benefit from radical new hospital collaboration drive,2015-09-25,"new-care-models,vanguards"
https://www.england.nhs.uk/2015/09/personalised-medicine/,Gearing up for one of the most fundamental changes in NHS history,2015-09-24,"genomic,healthcare-science,medicine"
https://www.england.nhs.uk/2015/09/board-live-stream-sept15/,Watch NHS England’s live stream of the board meeting,2015-09-23,board-meeting
https://www.england.nhs.uk/2015/09/learning-disability-jobs-drive/,Next steps for NHS learning disability jobs drive,2015-09-23,learning-disability
https://www.england.nhs.uk/2015/09/patient-safety-reporting/,Patient safety incident reporting continues to improve,2015-09-23,psa
https://www.england.nhs.uk/2015/09/board-meeting-24-sept15/,Board meeting – 24 September 2015,2015-09-18,board-meeting
https://www.england.nhs.uk/2015/09/tim-kelsey-to-leave/,Tim Kelsey to leave NHS England,2015-09-17,about-us
https://www.england.nhs.uk/2015/09/patient-choice/,Survey on patient choice of outpatient appointment,2015-09-16,referral-to-treatment-times
https://www.england.nhs.uk/2015/09/ebola-volunteers/,Parade in honour of Ebola volunteers,2015-09-16,volunteer
https://www.england.nhs.uk/2015/09/psa-natssips/,Patient Safety Alert – Supporting the introduction of the National Safety Standards for Invasive Procedures,2015-09-14,psa
https://www.england.nhs.uk/2015/09/self-care-week/,Self Care Week’s message for healthy living,2015-09-09,self-care
https://www.england.nhs.uk/2015/09/natssips/,New safety standards published for invasive procedures,2015-09-07,psa
https://www.england.nhs.uk/2015/09/update-on-the-current-cancer-drugs-fund-list/,Update on the current Cancer Drugs Fund list,2015-09-04,cancer
https://www.england.nhs.uk/2015/09/gp-access/,GP access a top priority for NHS,2015-09-04,"expo,gp"
https://www.england.nhs.uk/2015/09/bruce-keogh-2/,Failing to innovate would be a disservice to patients – Sir Bruce Keogh,2015-09-03,expo
https://www.england.nhs.uk/2015/09/flagship-helpline/,Flagship helpline aids thousands in mental health crisis,2015-09-03,"expo,mental-health"
https://www.england.nhs.uk/2015/09/youth-forum-action/,NHS Youth Forum calls for action,2015-09-03,"cyp,expo"
https://www.england.nhs.uk/2015/09/healthy-towns/,Healthy New Towns – a mouth-watering opportunity,2015-09-03,"expo,healthy-new-towns"
https://www.england.nhs.uk/2015/09/patient-education/,Data and patient education are untapped tools in the war against disease,2015-09-03,"cancer,expo"
https://www.england.nhs.uk/2015/09/challenge-prizes-2/,Latest wave of funding to recognise and reward innovation,2015-09-03,innovation
https://www.england.nhs.uk/2015/09/kates-pride/,Compassionate Kate’s pride at her NHS legacy,2015-09-03,"expo,workforce"
https://www.england.nhs.uk/2015/09/compassion/,Chief Nursing Officer bids to develop Compassion in Practice,2015-09-03,"expo,nursing-midwifery-care"
https://www.england.nhs.uk/2015/09/wheelchair-is-our-lives/,"‘A wheelchair is our lives, our independence’ – Dame Tanni Grey-Thompson chairs Expo discussion",2015-09-03,"expo,wheelchair-services"
https://www.england.nhs.uk/2015/09/empowering-patients-and-staff/,Empowering patients and staff: how the vanguards will improve care,2015-09-03,"expo,new-care-models,vanguards"
https://www.england.nhs.uk/2015/09/world-of-digital/,Going digital is no longer optional for the NHS – Tim Kelsey,2015-09-03,"digital,expo"
https://www.england.nhs.uk/2015/09/obesity-data-challenge-2/,Obesity data challenge innovators claim £30k prize,2015-09-03,"innovation,obesity"
https://www.england.nhs.uk/2015/09/new-era-mh/,We are entering a ‘new era’ for mental health,2015-09-02,"expo,mental-health"
https://www.england.nhs.uk/2015/09/innovation-revolution/,NHS can be the home of the Innovation Revolution,2015-09-02,"expo,innovation"
https://www.england.nhs.uk/2015/09/nhs-challenges/,Overcoming the challenges facing NHS providers,2015-09-02,expo
https://www.england.nhs.uk/2015/09/tech-stress/,Technology can take the stress out of health care,2015-09-02,expo
https://www.england.nhs.uk/2015/09/improving-staff-health/,£5million plan to improve the health of NHS staff,2015-09-02,"expo,workforce"
https://www.england.nhs.uk/2015/09/beverley-bryant-2/,We’re trying to change the relationship between practice and patient – Beverley Bryant at Expo,2015-09-02,"digital,expo"
https://www.england.nhs.uk/2015/09/mh-views/,Biggest UK gathering of secure mental health service users feed views into Taskforce,2015-09-02,"expo,mental-health"
https://www.england.nhs.uk/2015/09/manchester-health/,Manchester health and social care devolution will attract economic growth,2015-09-02,expo
https://www.england.nhs.uk/2015/09/mh-priorities/,"20,000 give views on mental health service change priorities",2015-09-02,"expo,mental-health"
https://www.england.nhs.uk/2015/09/nhs-workplace/,Simon Stevens announces major drive to improve health in NHS workplace,2015-09-02,"expo,workforce"
https://www.england.nhs.uk/2015/09/cutting-reliance-on-paper/,"Cutting reliance on paper will make patients safer, says NHS England",2015-09-01,"digital,efficiencies,psa"
https://www.england.nhs.uk/2015/08/kate-granger-7/,I thought care campaign would fizzle out after two Tweets!,2015-08-28,expo
https://www.england.nhs.uk/2015/08/mahiben-maruthappu-6/,Time for the NHS to embrace Expo-nential Innovation – Dr Mahiben Maruthappu,2015-08-28,"event,expo,innovation"
https://www.england.nhs.uk/2015/08/genomes-project/,"100,000 Genomes Project looks to recruit cancer patients",2015-08-27,"cancer,genomic,innovation"
https://www.england.nhs.uk/2015/08/type-2/,"Five million people at high risk of Type 2 diabetes, new figures estimate",2015-08-27,diabetes
https://www.england.nhs.uk/2015/08/ctr/,Care and treatment reviews to become ‘business as usual’,2015-08-24,"comm,learning-disability"
https://www.england.nhs.uk/2015/08/transformingcare-twitter-ld-hour/,#TransformingCare – join our Learning Disabilities hour on Twitter,2015-08-20,"get-involved,learning-disability"
https://www.england.nhs.uk/2015/08/fft-resp/,10 million responses to the NHS Friends and Family Test,2015-08-20,fft
https://www.england.nhs.uk/2015/08/psa-amr/,Patient safety alert – addressing antimicrobial resistance through implementation of an antimicrobial stewardship programme,2015-08-18,psa
https://www.england.nhs.uk/2015/08/frs-partnership/,Fire as a health asset? Or a health necessity?,2015-08-14,"older-people,patient-care"
https://www.england.nhs.uk/2015/08/new-monthly-data/,NHS England publishes new monthly data,2015-08-13,referral-to-treatment-times
https://www.england.nhs.uk/2015/08/response-dt-article/,"Statement from NHS England and the Health and Social Care Information Centre in response to the Daily Telegraph article, ‘Tesco can see your medical records’ (10 August, 2015)",2015-08-10,information-governance
https://www.england.nhs.uk/2015/08/vcse-consultations/,Consultations launched into voluntary sector role in health and care,2015-08-07,get-involved
https://www.england.nhs.uk/2015/08/pharm-pilot/,GPs and pharmacists invited to webinars on £15 million clinical pharmacy pilot scheme,2015-08-07,"event,pharmacy"
https://www.england.nhs.uk/2015/08/comm-grant/,Apply for a grant from NHS England to showcase your work,2015-08-05,get-involved
https://www.england.nhs.uk/2015/08/ncd-maternity-women/,Matthew Jolly announced as National Clinical Director: maternity review and women’s health for NHS England,2015-08-05,"about-us,maternity"
https://www.england.nhs.uk/2015/08/cyp-mh-prog-launch/,NHS England launches first stage of new programme to improve young people’s mental health services,2015-08-03,"cyp,mental-health"
https://www.england.nhs.uk/2015/07/malcolm-grant/,Three more years for Sir Malcolm,2015-07-31,about-us
https://www.england.nhs.uk/2015/07/vanguard-support/,Vanguard support package launched,2015-07-31,"new-care-models,vanguards"
https://www.england.nhs.uk/2015/07/board-vids-230715/,Videos of the Board meeting held on 23 July 2015,2015-07-30,board-meeting
https://www.england.nhs.uk/2015/07/ld-transforming-care/,New draft guidelines to help transform the care of people with learning disabilities,2015-07-28,learning-disability
https://www.england.nhs.uk/2015/07/nhs-launches-next-step-of-urgent-care-review/,NHS launches next step of urgent care review,2015-07-24,uec
https://www.england.nhs.uk/2015/07/board-live-stream/,Watch NHS England’s live stream of the board meeting,2015-07-22,board-meeting
https://www.england.nhs.uk/2015/07/annual-report-highlights-five-year-forward-view/,Annual Report highlights Five Year Forward View,2015-07-22,annual-report
https://www.england.nhs.uk/2015/07/delivering-personal-health-budgets-in-partnership-with-voluntary-sector/,Delivering personal health budgets in partnership with voluntary sector,2015-07-21,phb
https://www.england.nhs.uk/2015/07/57176/,Taskforce report aims to boost cancer survival and transform patient experience,2015-07-19,cancer
https://www.england.nhs.uk/2015/07/board-meeting-23-july-2015/,Board meeting – 23 July 2015,2015-07-17,board-meeting
https://www.england.nhs.uk/2015/07/keogh-update-review/,Sir Bruce Keogh update on review of professional codes of practice,2015-07-16,maternity
https://www.england.nhs.uk/2015/07/app-combined-chair/,Simon Stevens welcomes appointment of NHS England Vice Chair Ed Smith as the new combined chair of Monitor/TDA,2015-07-16,about-us
https://www.england.nhs.uk/2015/07/making-nhs-patient-feedback-more-inclusive/,Making NHS patient feedback more inclusive,2015-07-15,fft
https://www.england.nhs.uk/2015/07/new-appointments-to-tackle-race-equality-across-the-nhs/,New appointments to tackle race equality across the NHS,2015-07-15,"about-us,equality-diversity,workforce"
https://www.england.nhs.uk/2015/07/patients-set-to-benefit-through-fresh-boost-to-innovation/,Patients set to benefit through fresh boost to innovation,2015-07-15,innovation
https://www.england.nhs.uk/2015/07/personal-health-budget-peer-leader-jo-fitzgerald-makes-the-hsj-patient-leaders-list/,"Personal health budget peer leader, Jo Fitzgerald, makes the HSJ Patient Leaders list",2015-07-15,phb
https://www.england.nhs.uk/2015/07/mental-health-strategy/,Mental health strategy shared with frontline workers,2015-07-14,mental-health
https://www.england.nhs.uk/2015/07/urgent-pledge/,Urgent action pledged on over-medication of people with learning disabilities,2015-07-14,learning-disability
https://www.england.nhs.uk/2015/07/psa-alert-amb-nav/,Patient Safety Alert on ambulance dispatch and satellite navigation systems,2015-07-09,psa
https://www.england.nhs.uk/2015/07/join-the-personal-health-budget-delivery-team-on-twitter/,Join the Personal Health Budget Delivery team on Twitter,2015-07-08,phb
https://www.england.nhs.uk/2015/07/innovation-accelerator/,NHS Innovation Accelerator programme launched,2015-07-07,innovation
https://www.england.nhs.uk/2015/07/pharm-supp-gp-surgeries/,New £15m scheme to give patients pharmacist support in GP surgeries,2015-07-07,gp
https://www.england.nhs.uk/2015/07/patient-leaders/,New awards recognise the vital contribution of patient leaders,2015-07-07,psa
https://www.england.nhs.uk/2015/07/healthcare-innovations/,Patients across the country set to benefit from the roll out of proven healthcare innovations,2015-07-06,innovation
https://www.england.nhs.uk/2015/07/transforming-care/,Transforming Care for People with Learning Disabilities – Progress Report,2015-07-03,learning-disability
https://www.england.nhs.uk/2015/07/barbara-hakin-to-retire/,Dame Barbara Hakin has decided to retire,2015-07-03,about-us
https://www.england.nhs.uk/2015/07/access-info-standard/,NHS England launches accessible information standard,2015-07-03,ais
https://www.england.nhs.uk/2015/07/annual-investment-decisions/,NHS England announces annual investment decisions for certain specialised services,2015-07-02,specialised-commissioning
https://www.england.nhs.uk/2015/07/digital-leaders-award/,Digital Leaders Award for NHS England’s inclusion project,2015-07-02,"digital,innovation"
https://www.england.nhs.uk/2015/07/gp-patient-survey/,Latest GP Patient Survey results,2015-07-02,gp
https://www.england.nhs.uk/2015/07/tunisia/,NHS England statement on Tunisia,2015-07-01,patient-care
https://www.england.nhs.uk/2015/07/healthy-new-towns/,NHS launches new offer to put health at the heart of new communities,2015-07-01,healthy-new-towns
https://www.england.nhs.uk/2015/07/health-secretary-expo/,Health Secretary joins star speakers at Expo 2015,2015-07-01,expo
https://www.england.nhs.uk/2015/07/ambulance-dispatch-claims/,NHS111 refutes ambulance dispatch claims,2015-07-01,nhs-111
https://www.england.nhs.uk/2015/07/heat-health-watch-alert-2/,Heat-health watch alert,2015-07-01,heat-alert
